strain	accession	subtype	date	host	country	region	species	broad	order
A/northern_pintail/Alaska/44228-173/2006	EU557657	H3N8	2006-09-29	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44228-175/2006	EU557658	H3N8	2006-09-29	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44244-108/2006	EU557654	H3N8	2006-09-01	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44340-054/2007	GU168525	H3N1	2007-09-08	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44340-071/2007	GU168494	H3N8	2007-09-04	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44340-093/2007	GU168526	H3N8	2007-09-16	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44340-184/2007	GU168496	H3N8	2007-08-07	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44340-221/2007	GU168497	H3	2007-08-06	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44340-268/2007	GU168495	H3N8	2007-08-05	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44340-297/2007	GU168498	H3N8	2007-08-07	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44340-347/2007	GU168514	H3N8	2007-08-11	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44344-490/2007	GU168516	H3N8	2007-08-05	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44344-503/2007	GU168475	H3N6	2007-08-02	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44344-506/2007	GU168524	H3N8	2007-08-06	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44344-527/2007	GU168473	H3	2007-08-03	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44344-581/2007	GU168512	H3N8	2007-08-03	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44344-730/2007	GU168519	H3N6	2007-08-25	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44344-798/2007	GU168513	H3N6	2007-08-26	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44344-881/2007	GU168507	H3N6	2007-08-23	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44419-062/2008	GU168509	H3N6	2008-08-06	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44419-104/2008	GU168505	H3N6	2008-08-06	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44421-385/2008	GU168518	H3N8	2008-10-06	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44421-431/2008	GU168481	H3N6	2008-10-05	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44421-445/2008	GU168479	H3N8	2008-09-22	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44421-446/2008	GU168484	H3N6	2008-10-06	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44430-114/2008	GU168493	H3N8	2008-10-02	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44430-266/2008	GU168506	H3N8	2008-09-15	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44500-075/2009	JX081030	H3N6	2009-08-10	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44500-089/2009	JX081016	H3N8	2009-08-10	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/483/2012	KY130823	H3N8	2012-09-27	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/496/2012	KY130831	H3N8	2012-09-27	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/500/2012	KY130839	H3N8	2012-09-28	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/52/2011	KY130540	H3N6	2011-09-15	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/523/2014	KT338448	H3N8	2014-09-29	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/531/2011	KY130679	H3N8	2011-09-22	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/562/2014	KT338464	H3N8	2014-09-30	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/580/2014	KT338487	H3N8	2014-09-28	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/605/2012	KY130855	H3N8	2012-09-27	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/619/2013	KY131108	H3N8	2013-09-16	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/649/2011	KY130711	H3N8	2011-09-28	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/679/2012	KY130871	H3N8	2012-10-05	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/687/2012	KY130879	H3N8	2012-10-05	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/750/2011	KY130727	H3N8	2011-09-30	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/778/2012	KY130903	H3N8	2012-10-10	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/779/2012	KY130911	H3N8	2012-10-05	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/78/2011	KY130548	H3N8	2011-09-17	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/78/2012	KY130783	H3N8	2012-09-25	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/782/2012	KY130927	H3N8	2012-10-05	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/795/2012	KY130943	H3N8	2012-10-05	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/7MP0344/2007	CY043940	H3N8	2007-08-16	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/7MP0508/2007	CY045451	H3N8	2007-09-09	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/7MP0608/2007	EPI222948	H3N8	2007-08-06	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/7MP1092/2007	CY043988	H3N8	2007-09-10	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/830/2014	KT338557	H3N6	2014-09-30	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/861/2014	KT338565	H3N8	2014-09-28	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/870/2014	KT338581	H3N8	2014-09-29	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/887/2012	KY130957	H3N8	2012-10-17	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/911/2013	KY131183	H3N8	2013-09-23	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/933/2011	KY130751	H3N8	2011-10-01	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/956/2012	KY130965	H3N8	2012-10-06	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/993/2011	KY130767	H3N8	2011-10-04	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/AH0185234/2021	OL467096	H3N8	2021-08-19	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/AH0185297/2021	OL467112	H3N8	2021-08-11	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/AK18-WB1-023A/2018	EPI1772645	H3N8	2018-09-07	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/AK18-WB1-098A/2018	MN988457	H3N6	2018-10-01	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/AK19-130E_T1/2019	EPI2143159	H3N8	2019-09-21	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/AK19-534/2019	EPI2143002	H3N8	2019-10-05	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/AK20-434/2020	EPI2143026	H3N8	2020-10-06	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/AK20-463/2020	EPI2143034	H3N8	2020-10-09	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/UGAI15-6407/2015	KX949456	H3N8	2015-09-17	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/UGAI15-7288/2015	KX949504	H3N8	2015-09-23	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/UGAI15-7291/2015	KX949512	H3N8	2015-09-23	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/UGAI15-7320/2015	KX949520	H3N8	2015-09-30	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/UGAI15-7399/2015	KY131396	H3N6	2015-10-03	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/UGAI15-7403/2015	KX949528	H3N8	2015-10-03	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/UGAI15-7408/2015	KX949536	H3N8	2015-10-03	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/UGAI15-7415/2015	KY131411	H3N6	2015-10-04	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/UGAI15-7417/2015	KY131419	H3N6	2015-10-04	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/UGAI16-4606/2016	EPI1903836	H3N8	2016-09-20	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/UGAI16-4607/2016	EPI1903844	H3N8	2016-09-20	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/UGAI16-5343/2016	EPI1903890	H3N8	2016-10-13	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/UGAI17-5369/2017	EPI2143099	H3N8	2017-10-09	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alberta/11701/2005	EPI227376	H3N8	2005-08-05	Avian	Canada	North America	Northern Pintail	duck	Anseriformes
A/Northern_pintail/Alberta/146/2023	PP691675	H3N8	2023-08-16	Avian	Canada	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alberta/8/2009	EPI342964	H3N8	2009-08-19	Avian	Canada	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/California/44221-794/2006	FJ520213	H3N8	2006-10-05	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/California/44241-743/2006	FJ520215	H3N8	2006-11-18	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/California/44242-711/2006	FJ520196	H3N6	2006-08-29	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/California/44242-836/2006	FJ520208	H3N6	2006-09-18	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/California/HKWF792/2007	EPI154613	H3N8	2007-11-28	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/1/2007	EPI222764	H3N8	2007-08-07	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/10BM00303R0/2010	CY130417	H3N8	2010-05-14	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/10BM00849R2/2010	EPI414512	H3N1	2010-05-23	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/10BM05034R0/2010	CY135667	H3N6	2010-07-21	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/10BM06704R0/2010	CY136031	H3N8	2010-07-30	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/10BM06872R0/2010	CY135975	H3N8	2010-07-31	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/10BM07597R0/2010	CY143496	H3N8	2010-08-02	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/10BM08488R0/2010	EPI453688	H3N8	2010-08-04	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/10BM08489R0/2010	EPI453695	H3N8	2010-08-04	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/10BM08493R0/2010	EPI453702	H3N8	2010-08-04	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/10BM08505R0/2010	CY143616	H3N8	2010-08-04	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/10BM08587R0/2010	EPI453730	H3N8	2010-08-04	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/10BM08920R0/2010	EPI453772	H3N8	2010-08-05	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/10BM09101R0/2010	EPI453860	H3N8	2010-08-05	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/10BM09102R0/2010	EPI453867	H3N8	2010-08-05	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/10BM09104R0/2010	EPI453874	H3N8	2010-08-05	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/10BM09105R0/2010	CY143800	H3N8	2010-08-05	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/10BM10298R0/2010	EPI453909	H3N8	2010-08-09	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/10BM10480R0/2010	CY143840	H3N8	2010-08-09	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/10BM10928R0/2010	CY143873	H3N8	2010-08-11	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/10BM11672R0/2010	EPI454024	H3N8	2010-08-13	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/10BM11694R0/2010	CY143971	H3N8	2010-08-13	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/10BM11989R0/2010	CY144091	H3N8	2010-08-13	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/10BM12163R0/2010	EPI454038	H3N8	2010-08-13	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/10BM12552R0/2010	EPI454157	H3N8	2010-08-14	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/10BM12603R0/2010	CY144123	H3N8	2010-08-14	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/11ML00065/2011	CY196663	H3N6	2011-09-24	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/6MP0814/2006	CY078535	H3N8	2006-08-12	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/6MP0846/2006	EPI300193	H3	2006-08-12	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/6MP0964/2006	EPI298702	H3N8	2006-08-17	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/6MP1080R1/2006	EPI298750	H3N8	2006-08-20	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/7MP0343/2007	CY045411	H3N8	2007-08-16	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/7MP0345BR2/2007	EPI298950	H3N8	2007-08-16	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/7MP0408/2007	EPI298982	H3N8	2007-08-18	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/7MP0509/2007	EPI299577	H3N8	2007-09-06	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/7MP1460R2/2007	CY079047	H3N8	2007-08-16	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/7MP1822/2007	EPI299046	H3N8	2007-09-05	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/7MP2228/2007	EPI299062	H3N8	2007-09-16	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/8BM2528R1/2008	EPI299102	H3N8	2008-08-13	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/8BM3582/2008	EPI299158	H3N8	2008-09-14	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/8BM3696/2008	CY080096	H3N8	2008-09-26	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/8BM3700/2008	EPI299198	H3N8	2008-09-26	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/8BM3731/2008	EPI299214	H3N8	2008-09-27	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/9BM10146R0/2009	EPI437058	H3N1	2009-01-01	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/9BM10471R0/2009	CY143408	H3N8	2009-08-16	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/9BM10525R2/2009	EPI437022	H3N1	2009-01-01	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/9BM10819R0/2009	CY143070	H3N8	2009-08-17	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/9BM10969R0/2009	CY142774	H3N8	2009-08-17	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/9BM10987R0/2009	CY142782	H3N8	2009-08-17	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/9BM11231R0/2009	CY142798	H3N8	2009-08-18	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/9BM11325R0/2009	EPI436892	H3N1	2009-01-01	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/9BM11431R0/2009	EPI436908	H3N1	2009-01-01	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/9BM11487R0/2009	CY142814	H3N8	2009-08-18	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/9BM11572R0/2009	CY142830	H3N8	2009-08-20	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/9BM11757R0/2009	CY142846	H3N8	2009-08-19	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/9BM11787R0/2009	CY141445	H3N7	2009-08-19	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/9BM11789R0/2009	CY142854	H3N8	2009-08-19	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/9BM11911R0/2009	CY142870	H3N8	2009-08-19	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/9BM12066R1/2009	CY142894	H3N8	2009-08-20	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/9BM12176R0/2009	CY143094	H3N8	2009-08-20	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/9BM12180R0/2009	CY143102	H3N8	2009-08-20	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/9BM12210R0/2009	CY143142	H3N8	2009-08-21	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/9BM12211R0/2009	CY143416	H3N8	2009-08-21	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/9BM12464R0/2009	CY143222	H3N8	2009-09-02	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/9BM12647R0/2009	CY143326	H3N8	2009-09-05	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/9BM12700R0/2009	CY143344	H3N8	2009-09-06	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/9BM6144R0/2009	CY142590	H3N8	2009-08-02	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/9BM6145R0/2009	CY143368	H3N8	2009-08-02	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/9BM6146R0/2009	CY142598	H3N8	2009-08-02	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/9BM6290R0/2009	CY142622	H3N8	2009-08-03	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/9BM6902R0/2009	CY142654	H3N8	2009-08-05	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/9BM6960R0/2009	CY136074	H3N8	2009-01-01	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/9BM7044R0/2009	CY142662	H3N8	2009-08-06	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/9BM7050R0/2009	CY142670	H3N8	2009-08-06	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/9BM7052R0/2009	CY142902	H3N8	2009-08-06	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/9BM7055R0/2009	CY143376	H3N8	2009-08-06	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/9BM7069R0/2009	CY143384	H3N8	2009-08-06	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/9BM7108R2/2009	CY136127	H3N8	2009-01-01	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/9BM7118R1/2009	CY142678	H3N8	2009-08-06	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/9BM7252R0/2009	CY142694	H3N8	2009-08-06	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/9BM7254R0/2009	CY142702	H3N8	2009-08-06	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/9BM7258R0/2009	CY142710	H3N8	2009-08-06	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/9BM7368R0/2009	CY142910	H3N8	2009-08-07	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/9BM7836R0/2009	CY142942	H3N8	2009-08-08	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/9BM8448R0/2009	EPI437050	H3N1	2009-01-01	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/9BM8459R0/2009	EPI436933	H3N1	2009-01-01	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/9BM8464R0/2009	EPI436990	H3N1	2009-01-01	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/9BM8502R0/2009	EPI436997	H3N1	2009-01-01	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/9BM8553R0/2009	CY142998	H3N8	2009-08-10	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/9BM8657R1/2009	CY143352	H3N8	2009-08-10	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/9BM8907R0/2009	CY143030	H3N8	2009-08-11	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/9BM9153R0/2009	CY136217	H3N8	2009-01-01	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/9BM9447R0/2009	CY143246	H3N8	2009-08-13	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/9BM9611R0/2009	CY143254	H3N8	2009-08-13	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Interior_Alaska/9BM9973R0/2009	EPI437044	H3N1	2009-01-01	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Minnesota/AI09-4322/2009	CY140939	H3N8	2009-09-12	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Nevada/AH0033473/2015	KY550783	H3N8	2015-11-07	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/New_Brunswick/03547/2009	CY125361	H3N8	2009-09-11	Avian	Canada	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Novosibirsk_region/3289k/2020	EPI1849967	H3N8	2020-08-29	Avian	Russia	West Asia	Duck	duck	Anseriformes
A/northern_pintail/Oregon/44249-559/2006	EPI290579	H3N8	2006-08-22	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/Northern_Pintail/Russia_Primorje/298/2019	EPI1657093	H3N8	2019-10-27	Avian	Russia	West Asia	Northern Pintail	duck	Anseriformes
A/northern_pintail/Russia_Primorje/96T/2020	EPI1850494	H3N8	2020-10-03	Avian	Russia	West Asia	Duck	duck	Anseriformes
A/northern_pintail/Saskatchewan/22910/2007	CY045323	H3N2	2007-08-10	Avian	Canada	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Wisconsin/2737/2009	EPI333852	H3N2	2009-10-17	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Yakutia/14/2020	EPI1848205	H3N8	2020-08-13	Avian	Russia	West Asia	Duck	duck	Anseriformes
